director
 Clay Tweel
Robert Nixon
 Fisher Stevens
Chapman Way
 Maclain Way
Werner Herzog
Greg Whiteley
Jehane Noujaim
Jason Moore
Josh Greenbaum
Will Lovelace
 Dylan Southern
Constance Marks
Larry Elikann
Robert Markowitz
Eric Laneuville
Joel Oliansky
Roy Campanella II
Arthur Allan Seidelman
John Herzfeld
Buzz Kulik
Richard Michaels
Linda Otto
Roger Young
Rob LaDuca
 Robert C. Ramirez
IcÃ­ar BollaÃ­n
Joe Dante
Ole Bornedal
Sorin Dan Mihalcescu
Shane Acker
Robert Luketic
Kevin Reynolds
Shravan Kumar
Vikram Bhatt
Kunle Afolayan
Paul Greengrass
Swapnaneel Jayakar
Vijay Milton
Santwana Bardoloi
Atanu Ghosh
Lyric R. Cabral
 David Felix Sutcliffe
Michael Margolis
Michael Kennedy
Ãskar ThÃ³r Axelsson
Ozan AÃ§Ä±ktan
Karyn Kusama
Adam Deyoe
Leif Tilden
Roland Emmerich
Melinda Janko
Sam Upton
Victor Zarcoff
Daniel Stamm
Daniel Lee
Scott Hussion
 Seth Fuller
Richard Donner
Burr Steers
David Marmor
Raymond Wood
Morgan Neville
Hasraf Dulull
Mike Mills
Jon Lucas
 Scott Moore
Joey Curtis
Brian Smrz
Nicanor Loreti
Simon Napier-Bell
Betty Thomas
Nagesh Kukunoor
Gaby Dellal
Iman Brotoseno
Shazia Javed
Hani Hamdi
Ruben Fleischer
Maciej Dejczer
Jack C. Newell
Andrew Nackman
Anggy Umbara
Victor Levin
Peter Segal
Jonathan Levine
Rizal Mantovani
Toa Fraser
Bharat Jain
Trent Haaga
Nizar Shafi
Meenu Gaur
 Farjad Nabi
Jon Lucas
 Scott Moore
Padmakumar Narasimhamurthy
John Asher
Richard Attenborough
Stanley Kubrick
Stephen Gyllenhaal
Tom Fassaert
Mark Williams
Remo D'Souza
Roman Coppola
Erik Nelson
Michael Tiddes
Teo Konuralp
Jim Fall
Andy Goddard
Chris Bell
Ahmad El-Badri
J.C. Chandor
Christopher S. Rech
 Brandon Kimber
John Fortenberry
Joram LÃ¼rsen
Michael Lennox
Kees Van Oostrum
Michael Damian
Henry Sarwer-Foner
Ishaan Trivedi
Asghar Farhadi
Ethan Coen
 Joel Coen
Maria Burton
Natalie Portman
Martin Lawrence
Brian Robbins
Adam Shankman
Neeraj Pandey
Gregory Caruso
Ava DuVernay
Rusty Nixon
Oliver Daly
Ãmer Faruk Sorak
Midhun Manuel Thomas
Chandrakant Kulkarni
Prakash Jha
Nagesh Kukunoor
Uttung Shelar
Atanu Ghosh
A. L. Vijay
Jung-ah Im
 Seung-uk Jo
Chad Van De Keere
Chris Weitz
 Paul Weitz
Daniela Goggi
Alfonso Serrano Maturino
Julien Christian Lutz
Julie Taymor
Mike McCoy
 Scott Waugh
Mahsun KÄ±rmÄ±zÄ±gÃ¼l
Brett Donowho
Thierry Donard
Anne Fontaine
Sandeep Chatterjee
Kyle Rideout
Bryce Wagoner
Brittany Andrews
Antonio Campos
NicolÃ¡s LÃ³pez
Terry Loane
Shivam Nair
Alison Klayman
Biswajeet Bora
Abbas Alibhai Burmawalla
 Mastan Alibhai Burmawalla
Castille Landon
Gervasio Iglesias
 Alexis Morante
Martin Scorsese
J. Michael Long
Sean McNamara
Susan Glatzer
Eva Vives
Don Bluth
 Gary Goldman
 Dan Kuenster
VÃ­ctor GarcÃ­a
Charlie Vaughn
Chris Blake
Jonathan Levine
Matthew Hope
Vincent Perez
Lee Tamahori
Richard Rich
Richard Rich
Greg Kohs
Trey Haley
Atul Malhotra
Manmohan Desai
Khaled Youssef
Charlie Siskel
Michael Cuesta
Sam Mendes
Brendon Marotta
Barak Goodman
Sharon Grimberg
Mark Zwonitzer
Wilson Coneybeare
Sarik Andreasyan
Tony Kaye
Andrea Arnold
Nick Davis
Mary Harron
Jerry G. Angelo
Asif Kapadia
Karan Bali
Don Bluth
Phil Nibbelink
 Simon Wells
Larry Latham
Larry Latham
Wael Ehsan
Perry Lang
Ismail Farouk
 Hazem Fouda
Avinash Das
Carlos Marques-Marcet
Tim Blake Nelson
Luis Mandoki
Peter Segal
Pan Nalin
Sohail Tatari
Paul Serafini
Juan Zapata
Peyton Reed
Sherif Ismail
Anirban Majumder
Ken Barbet
Manish Jha
David Salzberg
 Christian Tureaud
J.F. Musial
 Josh Vietze
Gonzalo LÃ³pez-Gallego
Christian Desmares
 Franck Ekinci
Christopher Chambers
Khaled El Halafawy
Nia Dinata
Jason Winer
Sarah Smith
John Erick Dowdle
James L. Brooks
John Murlowski
Sung-soo Kim
Mike Nicoll
Jason Stone
Mez Tharatorn
David Morris
 Jacqui Morris
Fabrizio Copano
 Augusto Matte
Mike Rossiter
Gabe IbÃ¡Ã±ez
Anthony Russo
 Joe Russo
Levan Tsikurishvili
Anthony D'Souza
Ajay Bahl
Ãagan Irmak
Alejandro G. IÃ±Ã¡rritu
Shikha Makan
JosÃ© Eduardo Belmonte
Adam MacDonald
Dave Patten
Michael Petroni
Michael Bay
Michael Bay
David Chirchirillo
Salima Koroma
Sumitra Bhave
 Sunil Sukthankar
Justin Lee
Simon Wells
Phil Weinstein
Phil Weinstein
Haissam Hussain
Burak Aksak
Zoe Lister-Jones
Aaron Nee
 Adam Nee
Tanit Jitnukul
Manop Janjarasskul
Adisorn Tresirikasem
Jordi Llompart
Raja Menon
Matthew Salleh
Kyran Kelly
Adam Wood
Zeke Norton
Karen J. Lloyd
Andrew Tan
 Michael Goguen
William Lau
Ezekiel Norton
Conrad Helten
Ezekiel Norton
Conrad Helten
 Ezekiel Norton
 Michael Goguen
Kyle Newman
Esteban Vidal
Rajkumar Santoshi
David Zucker
Paul Verhoeven
Dava Whisenant
Hrishikesh Mukherjee
Sagar Sarhadi
Lilibet Foster
Joshua Caldwell
Volker Arzt
 Angelika Sigl
Mel Smith
Mike Judge
Bruce W. Smith
Agasyah Karim
 Khalid Kashogi
Khaled El Halafawy
Julian Jarrold
Adam Shankman
Fisher Stevens
Keiko Yagi
Katherine Fairfax Wright
Rajeev Chaudhari
Anthony Wonke
April Mullen
Adam Marino
Joe Camp
Joe Camp
Hakan AlgÃ¼l
Tamer Bassiouni
Ted Braun
Dharmesh Darshan
Khaled Marei
Sushrut Jain
Majid Majidi
Priyadarshan
Rajiv Chilaka
Priyadarshan
Ram Gopal Varma
Jasbir Bijendra Bhati
Joey Kern
Dennis Dugan
Shawn Levy
Scott Martin
Kaspar Astrup SchrÃ¶der
Ron Oliver
Nick Broomfield
Shannon Hartman
Stephen Daldry
Vonda Harrell
 Daniel Camenisch
Indrasis Acharya
Gajendra Ahire
 Viju Mane
 Girish Mohite
 Ravi Jadhav
Emanuel Hoss-Desmarais
Marianna Palka
Ham Tran
Miguel Conde
Supavitra Babul
Mark Harris
Ridley Scott
Jose Manuel ColÃ³n
Ryan Coogler
Jesse Gustafson
Craig Brewer
Martin Hodara
Gabriela Cowperthwaite
Daniel Alfredson
Ethan Hawke
Ben Younger
Deane Taylor
July Hygreck
Jean-FranÃ§ois Richet
Ted Demme
Abdellatif Kechiche
Woody Allen
Lev L. Spiro
Jeremy Saulnier
Les Mayfield
Derek Cianfrance
Barry Avrich
Jeremy Kenyon Lockyer Corbell
Jay Surridge
Elvira Lind
Raj Kapoor
Gabriel Clarke
 Torquil Jones
Brendan Byrne
Geoffrey Orthwein
 Andrew Sullivan
Byron Howard
 Chris Williams
Alexandra Dean
Jelle de Jonge
Arthur Penn
Kaizad Gustad
Gary Cohen
 Ross Hockrow
Gayane Petrosyan
Richard Sears
AlÃª Abreu
Chris Stokes
Michael Doneger
Sean McNamara
Cecilia Peck
Jody Lambert
Sridhar Rangayan
Simon Baker
Rian Johnson
Robert Adetuyi
Antoine Fuqua
Lu Yang
Vivieno Caldinelli
Vivieno Caldinelli
Vivieno Caldinelli
Mike Wiluan
Andreas Johnsen
David McCracken
Steve Antin
Jon Manning
Lee Chang-dong
Cary Murnion
 Jonathan Milott
Daniel Mann
Daniele Thompson
Travis Zariwny
Angga Dwimas Sasongko
NÃ©stor SÃ¡nchez Sotelo
Asim Abbasi
Madhur Bhandarkar
Momoko Kamiya
Momoko Kamiya
Carlos Bolado
Scott Marshall Smith
Lisa Arnold
Peter Sattler
Harry Elfont
 Deborah Kaplan
Bernard Rose
Justin Pemberton
Noushad
Mark O'Connor
Chito S. RoÃ±o
Todd Haynes
Brian De Palma
Ãlex Pastor
 David Pastor
Matt Piedmont
Martin Campbell
Wong Jing
Wong Jing
Richard Brooks
Shalini Kantayya
Brad Peyton
Aaron Hancox
 Michael McNamara
Henrik Martin Dahlsbakken
Shivendra Singh Dungarpur
Nicholas Hytner
Harry Baweja
Aatmaram Dharne
David Dhawan
Umer Adil
Arne Birkenstock
Dianne Dreyer
Garin Nugroho
John Curran
Tim Burton
McG
Charles A. Nichols
 Iwao Takamoto
David Dhawan
Kevin Smith
Wong Jing
 Jason Kwan
John Scheinfeld
Gurvinder Singh
Bradley Parker
Sidheswar Shukla
 Asit Mohapatra
Asit Mohapatra
 Shyamal Chaulia
Shyamal Chaulia
 Asit Mohapatra
Rajiv Chilaka
 Binayak Das
Anuranjan Premji
Mark Dindal
Niyi Akinmolayan
Tom Holland
Tan Bing
Luis Lopez
Bedabrata Pain
Ken Hughes
Atom Egoyan
Andrew Sandler
Corbin Bernsen
Marita Grabiak
Gary Wheeler
Joe Roth
Marc Forster
Israel AdriÃ¡n Caetano
Mohsin Ali
Hrishikesh Mukherjee
Paul Weitz
Fernando Meirelles
 Katia Lund
Pete Travis
Nick Mead
Louis Leterrier
Gregory Hoblit
Eric Stoltz
Jack Starrett
Frank Coraci
Chris Perkel
John Crowley
Lilly Wachowski
 Lana Wachowski
 Tom Tykwer
Olivier Assayas
Matt Reeves
Thomas Carter
Les Mayfield
Vishal Mishra
Saurav Palodhi
Florian Gallenberger
Ketan Mehta
Zack Whedon
Robert Kenner
Ram Gopal Varma
Craig Goodwill
Jesse Adang
 Syrine Boulanouar
Stacie Passon
Van M. Pham
Gavin Fitzgerald
Ozan AÃ§Ä±ktan
Ram Gopal Varma
Abdul Aziz Hashad
Stuart Rosenberg
Jon Rosenbaum
Ben Steele
Henry Selick
Jason Bourque
Micah Bickham
 Galley Molina
Paul Haggis
Kranti Kanade
Ang Lee
Don Mancini
Zachary Heinzerling
Chandrakant Kanse
Hasan KaracadaÄ
Gary David Goldberg
Steve Carr
Amara Cash
Pablo ParÃ©s
Johnson Esthappan
Raj Amit Kumar
Jean-Marc VallÃ©e
Jeffrey Walker
Philipp Eichholtz
Brendan Toller
Roger Donaldson
Agnidev Chatterjee
Alexandros Avranas
Gilles Paquet-Brenner
Prawal Raman
Parveen Kumar
Julie Dash
Amman Abbasi
Dylan Haegens
 Bas van Teylingen
Noah Baumbach
 Jake Paltrow
Tom Edmunds
Tanveer Khan
Danny J. Boyle
Demetri Martin
Tanuj Bhramar
Chad Van De Keere
Jason Priestley
Neil LaBute
Harrison Smith
Clay Porter
Anees Bazmee
Ken Burns
 Artemis Joukowsky
Dennis Iliadis
Camilla Nielsson
Christian Gudegast
Ted Demme
Frederick Cipoletti
Sam Patton
Mohamed Samy
Christopher Smith
Michael Feifer
Saara Cantell
Clay Staub
Sumitra Bhave
 Sunil Sukthankar
Indra Kumar
Hark Tsui
Ben Ryder
BenoÃ®t Jacquot
Lee Tamahori
Kundan Shah
Jay Roach
Chia-Liang Liu
Todd Standing
Benjamin Arfmann
Neill Blomkamp
David Lean
Paul Schrader
Philip Marlatt
Charles Martin Smith
Brian De Palma
Mahin Ibrahim
 Austin Kolodney
 Will Lowell
 David Beier
 Dave Dorsey
 Xu Zhang
 Alana Waksman
 Jon YonKondy
 Drue Metz
 Brandon Somerhalder
Jared Hess
Troy Nixey
Thierry Donard
Thierry Donard
Thierry Donard
Caradog W. James
Daniel Gordon
Mike Birbiglia
Mike Newell
Andrzej Bartkowiak
Wong Jing
John Patrick Shanley
M.J. Isakson
Bo Welch
Scott Mosier
 Yarrow Cheney
Rob Cohen
Colin Teague
Doug Lefler
Patrik Syversen
Rajiv Chilaka
Greg MacGillivray
Tristan Ferland Milewski
Reiner Holzemer
Afia Nathaniel
Eeshwar Nivas
Troy Miller
Emma Hatherley
Dave Green
Anthony Lucero
Will Gluck
Ryan Murphy
Bruce Gowers
Ajithkumar
Harjit Singh
Sumitra Bhave
 Sunil Sukthankar
Sriram Raghavan
Philipp StÃ¶lzl
MatÃ­as Gueilburt
Justin Webster
Federico Lemos
Bassam Kurdali
John Bridcut
Sebastian Gutierrez
Fabien Beziat
 Hugues Nancy
Hugues Nancy
 Fabien Beziat
Nils Tavernier
Jon Spira
Michael Thelin
Riri Riza
Neil Triffett
Kim Nguyen
Greg Coolidge
Ajay Phansekar
David Ayer
Denis Villeneuve
Jenny Carchman
Jason James
Robert Clouse
Drake Doremus
Kurt Wimmer
Wojciech Marczewski
Alejandro Doria
Marcelo GonzÃ¡lez
Valeria Golino
Tom Shadyac
Paul W.S. Anderson
Robi Michael
Asghar Farhadi
Ivan Reitman
Alex Garland
James Lee
Stuart Baird
Anders SÃ¸mme Hammer
 Marius Arnesen
 Klaus Erik Okstad
 Olav Njaastad
Michael Whitton
Andrzej Bartkowiak
Joseph Mbah
Hakan AlgÃ¼l
Hakan AlgÃ¼l
Hakan AlgÃ¼l
Benny Fine
Matt Toronto
Sanjay Jadhav
Chris Stokes
Gregory Hoblit
Sedat Kirtan
 Kubilay Sarikaya
Hardik Mehta
Keith L. Smith
Nagraj Manjule
Shadi Ali
Ian Barber
Terry Gilliam
Peter Spirer
Norman Jewison
Biyi Bandele
Luke Jurevicius
Ari Levinson
Tony Zierra
Angga Dwimas Sasongko
James Wong
David R. Ellis
James Wong
Gianfranco Rosi
Sabal Singh Shekawat
Arthur Muhammad
Steven C. Miller
Nirpal Bhogal
Keith Malloy
Andrew Renzi
Gerry Blaksley
Cheh Chang
Marc Abraham
Khaled Marei
Gregory Caruso
Kang Cheng
 Shan Hua
Asri Bendacha
Juan Manuel Cotelo
Tyler Perry
Mark Helenowski
 Kevin Pang
Dean Wright
Mark Murphy
Richard Miron
Joe Camp
Jon Carey
 Adam Darke
Fred M. Wilcox
Luis Ara
Maya Zinshtein
Lee Fulkerson
Seth Gordon
Mike Newell
Gregory Hoblit
Noah Baumbach
Trudie Styler
David Dobkin
Simon Wincer
Marc Levin
Sameh Abdulaziz
Wade Allain-Marcus
 Jesse Allain-Marcus
Jude Okwudiafor Johnson
Marcus Nispel
Simon Verhoeven
Mahmoud Karim
Pierre Morel
Heber Cannon
Alastair Fothergill
Courtney Hunt
Sean Cisterna
Bob Rose
Le Van Kiet
Adam Del Giudice
Hoyt Yeatman
Fellipe Barbosa
Pavel Parkhomenko
Lucky Kuswandi
Martin Scorsese
Ifa Isfansyah
Rudy Soedjarwo
Hiroshi Katagiri
Manbhavan Singh
P.K. Baaburaaj
David Grossman
Guy Vasilovich
Nicholas Stoller
Christopher Smith
Peter Segal
David Silberg
Rajkumar Santoshi
Rich Ragsdale
Kazuchika Kise
 Masahiko Murata
Mark Steven Johnson
Kazuchika Kise
Kazuchika Kise
Partho Ghosh
Riri Riza
Vincente Minnelli
 Charles Walters
Sally Potter
Wenn V. Deramas
Brett Whitcomb
Harold Cronk
Jedd Wider
 Todd Wider
Gordon Chan
Harold Cronk
Michael Mason
Francis Lee
Hrishikesh Mukherjee
Takuya Inaba
Martin Campbell
Sam de Jong
Ivan Sen
Rohit Shetty
Mark Landre Gould
Neslihan Yesilyurt
Chris McCoy
Andrew Niccol
Wendy Jo Carlton
Tarek Abdel Moaty
George Clooney
Henrik Ruben Genz
Martin Scorsese
Justin Chon
Michael Dowse
Ari Sandel
Robert Altman
Mathieu Kassovitz
Ananth Narayan Mahadevan
Clint Eastwood
Indra Kumar
Tanuj Chopra
Randal Kleiser
Jeremy Saulnier
Abba T. Makama
Nanette Burstein
Eric Juhola
Anjali Nayar
James Woodroffe
Esteban Vidal
Sermiyan Midyat
Sermiyan Midyat
Ali Taner BaltacÄ±
Adam Shankman
Shinji Aramaki
 Mamoru Oshii
 Hideki Futamura
 Toshiyuki Kanno
 Tomoki Kyoda
 Koichi Mashimo
 Yasushi Muraki
 Daisuke Nishio
 Frank O'Connor
 Koji Sawai
 Joseph Chou
 Hiroshi Yamazaki
Ian Kirby
Satish Kaushik
John Irvin
Akram Farouk
Johnny Martin
Joe Berlinger
Tim Van Someren
Joe Dietsch
 Louie Gibson
Luis Javier M. Henaine
Robert Osman
 Nathanael Wiseman
Ilya Naishuller
Jon Hurwitz
 Hayden Schlossberg
Danny Leiner
Daniel Raim
Ron Oliver
Ah Loong
Ron Davis
Justin Bare
 Matthew Miele
David Dhawan
Jon Schnitzer
Brant Sersen
Eddie Martin
Andrew C. Erin
Steven Soderbergh
Davis Guggenheim
Quinn Lasher
Elle Callahan
Ana Kokkinos
Kelly Noonan
David Mirkin
Chris Sivertson
Huang Jianming
Tom Gianas
 Ross R. Shuman
David Mackenzie
Guillermo del Toro
Spike Jonze
Christel Gibson
Prakash Mehra
Rod Blackhurst
Corey Yuen
Timothy Woodward Jr.
Shawn Arranha
Liu Jie
Scott Hicks
Lucy van Beek
Jennifer Lynch
Vishnu Govindhan
Andy Tennant
Daniel Kontur
Daniel Ablin
Asim Raza
Ali Taner BaltacÄ±
 Cem YÄ±lmaz
Neil Armfield
Anthony Scott Burns
 Nicholas McCarthy
 Adam Egypt Mortimer
 Gary Shore
 Kevin Smith
 Sarah Adina Smith
 Scott Stewart
 Kevin Kolsch
 Dennis Widmyer
Will Allen
Note Chern-Yim
Note Chern-Yim
Rakshith Thirthahalli
Anindya Chatterjee
Bille Woodruff
Bille Woodruff
Mike Disa
Sudip Bandyopadhyay
Jack C. Newell
Brodje Wemboendja
Alexandre Aja
Ayush Raina
Marty Stalker
Federico Lemos
Scott Cooper
Michael Polish
Max McGill
Akiva Schaffer
Janusz Majewski
Genndy Tartakovsky
Mark Tonderai
Sandy Chronopoulos
Ziga Virc
Tom O'Dell
Ron Howard
Ken Marino
Lionel C. Martin
Jerry Rothwell
Jocelyn Moorhouse
Cal Saville
Amar Gupte
Sam Liu
 Frank Paur
Sooraj R. Barjatya
Raj Kanwar
Drew Casson
Keoni Waxman
Jonathan Mostow
Matt Kugelman
Matt Kugelman
Craig Brewer
Gabriel Grieco
Onir
Benjamin Turner
 Gabe Turner
Mary Mazzio
Laura VanZee Taylor
Feng Xiaogang
Adam SjÃ¶berg
Ross Boyask
Chuck Russell
Douglas McGrath
Maria Demeshkina Peek
Mez Tharatorn
Ken Loach
Brett Haley
Steve Race
Brett Harvey
Law Wing-cheong
Sachin
Tony Leondis
Jay Chapman
Karey Kirkpatrick
Walerian Borowczyk
Taron Lexton
Johannes Roberts
AytaÃ§ AÄÄ±rlar
Eric Zaragosa
Suman Mukhopadhyay
Jonathan Baker
Elizabeth Chai Vasarhelyi
Brad Bird
Sanjeev Gupta
Steven Spielberg
Steven Spielberg
Steven Spielberg
Steven Spielberg
John Stewart Muller
Jacob Kornbluth
Luca Vullo
Quentin Tarantino
Iain Softley
K. Subhash
Eugenio Derbez
Michael Gallagher
Patricia Rozema
Toshiya Shinohara
Toshiya Shinohara
Toshiya Shinohara
Clint Eastwood
Charles Officer
John Trengove
Nagesh Kukunoor
Kedar Shinde
Jacob Schwab
Leo Riley
V. K. Prakash
Manish Tiwary
Andy Tennant
Ismail Farouk
Maria Ripoll
Hani Hamdi
Zatella Beatty
Young Jun Lee
Shirish Kunder
Mathias Malzieu
 StÃ©phane Berla
Harvey Glazer
 Stuart Stone
Stuart Orme
Quentin Tarantino
Dustin Nguyen
Madhur Bhandarkar
Girish Malik
Nila Madhab Panda
Azfar Jafri
Kevin Smith
Janusz Majewski
Vlad Yudin
Clint Eastwood
Gerry Hoban
C. Fitz
Joe Boyd
David Gelb
Radhu Karmakar
John Edginton
Ashim Ahluwalia
Andrew Stanton
Ahishor Solomon
Bill Oliver
Toby Haynes
Amardeep Singh Gill
David Dhawan
John Schultz
Susannah Heath-Eves
Nora Ephron
Salim Akil
Phil Morrison
Lana Wachowski
 Lilly Wachowski
Roger Kumble
Johnnie To
Jon M. Chu
Kathryn Bigelow
Sanjay Gupta
Kranti Redkar
Tinnu Anand
Jijo Pancode
Pa. Ranjith
Buta Singh
Roger Allers
 GaÃ«tan Brizzi
 Paul Brizzi
 Joan C. Gratz
 Mohammed Saeed Harib
 Tomm Moore
 Nina Paley
 Bill Plympton
 Joann Sfar
 Michael Socha
Pooja Bhatt
Rupert Jones
Dhilip Kumar
Satish Kaushik
James Mangold
Sai Paranjape
Alphonso J. Wesson
Vineeth Anil
Chandrakant Kulkarni
Ken Burns
Ken Burns
Leslie Small
 Tim Story
Leslie Small
 Tim Story
Shannon Hartman
Lori Kaye
Subhash Ghai
Dibakar Banerjee
Hrishikesh Mukherjee
Surya S.J.
 Sunil Kumar Agrawal
Sudipto Roy
Dimitri Logothetis
John Stockwell
Noah Baumbach
Paul Soriano
Daniel Alfredson
Quentin Tarantino
Quentin Tarantino
Steven Gomez
FrÃ©dÃ©ric Tonolli
Paul Tanter
Jonathan Hensleigh
Stephen Chiodo
Robert Luketic
Attila Till
Paul Katis
Felix Thompson
Jeffrey W. Byrd
Steve Greenwood
Peter Farrelly
 Bobby Farrelly
Deniz Gamze ErgÃ¼ven
Abbas Alibhai Burmawalla
 Mastan Alibhai Burmawalla
Gary Fleder
Woo Ming Jin
Eli Roth
Frank Capra
 Joris Ivens
Alex Proyas
Jonathan Taylor
Joachim RÃ¸nning
 Espen Sandberg
Gulzar
Hans Petter Moland
Munjal Shroff
 Tilak Shetty
Munjal Shroff
 Tilak Shetty
Tilak Shetty
Tilak Shetty
Tilak Shetty
Munjal Shroff
 Tilak Shetty
Trey Edward Shults
Oliver Blackburn
William H. Macy
Remy Kohli
Stephen Chow
AndrÃ©s Couturier
Tim Johnson
Stanley Tong
Suresh Pillai
Nick Broomfield
Yusuf Pirhasan
Kundan Shah
Devin Chanda
Samir Karnik
Leandro Mark
 NicolÃ¡s Silbert
Daniel Lindsay
 T.J. Martin
Luis Valdez
Giulio Base
Alejandro Lozano
Syed Ahmad Afzal
Sopon Sukdapisit
Chris Nahon
M. Night Shyamalan
Mahesh Manjrekar
R. Ellis Frazier
Jaki Bradley
Kazuaki Kiriya
Massy Tadjedin
Damien Piscarel
 Florent Bodin
Emmanuel Amara
Anand Tucker
Roy Allen Smith
Ron Myrick
Ron Myrick
Ron Myrick
B.N. Shajeer Sha
Vic Armstrong
Zack Snyder
Yang Lei
Chia-Liang Liu
Scott Stewart
Andrew Tan
 Stephen Murray
Anders Falck
 Stinus Morell Vithner
Mario Cambi
Pascal Blanchard
 Sonia Dauger
 David Dietz
John Huston
Onur ÃnlÃ¼
Jenna Laurenzo
Jeff Baena
Ron Davis
Justin McConnell
Johnnie To
Kevin Peeples
Alfonso Arau
Charles Stone III
Steven Spielberg
Karim El Sobky
Ellen Weissbrod
Hua Shan
Tim Bartley
Robyn Butler
Ira Sachs
Steve Brill
Prakash Satam
Prakash Satam
Zach Clark
Nick Gomez
Werner Herzog
Guy Ritchie
Steven Knight
James Mather
 Steve Saint Leger
Fernando SariÃ±ana
 JosÃ© Luis GutiÃ©rrez
Michael Anderson
Stanley Kubrick
Jakob Verbruggen
Jennifer Baichwal
 Nicholas de Pencier
Sze Yu Lau
David Wnendt
Parambrata Chatterjee
Ignacio LÃ³pez EscrivÃ¡
Alessandro Angulo
Sarah Moshman
Charneice Fox
Pang Ho-cheung
Saandeep Patel
Stephen Chow
Steven Fine
Ahmad Samir Farag
Sridhar Jetty
Christian Ditter
Alma Har'el
Katherine Brooks
Johnnie To
Ana Quiroga
Radhika Rao
 Vinay Sapru
Prabhuraj
Ticoy Rodriguez
Jayan Vannery
Pratim D. Gupta
Dylan C. Brown
Debaloy Dey
George Miller
Callie Khouri
 Jesse V. Johnson
Jim Monaco
Chun Wong
Nishikant Kamat
Ben Patterson
Aaron Burns
Iginio Straffi
Luc Vinciguerra
Thierry Donard
Benjamin Ree
Amaan Khan
Li Pei-Chuan
David Dhawan
Sooraj R. Barjatya
Sameer Vidwans
Michael Winnick
Keanu Reeves
Ben Palmer
Shyam Benegal
Tathagata Banerjee
David Gordon Green
John Upchurch
Tom O'Brien
Michael Roberts
Patricia Rozema
Rahat Kazmi
Nicholas Kharkongor
Clive Tonge
Steven C. Miller
Nathan Landeg
Pulkit
Everardo Gout
Chia-Liang Liu
David Raynr
David Batty
Deepika Narayan Bhardwaj
Eric Drath
Leo Riley
 Eric Radomski
Hiromasa Yonebayashi
Rob Marshall
Shekhar Kapur
Ui-seok Jo
Pablo D'Alo Abba
Sudesh Manjrekar
 Atul Kale
Daniel Noah
Philip Yung
Hassan Hegazy
 Shady Ali
Bob Hercules
 Rita Coburn Whack
Samuel D. Pollard
Sachin
JesÃºs MagaÃ±a VÃ¡zquez
Nathan Morlando
Martin Scorsese
Mina Shum
Jacek Koprowicz
Paul Berczeller
 Mark Radice
Binu Ulahhannan
Bob Odenkirk
Shin-yeon Won
Janet Tobias
 Claus Wehlisch
Barry Sonnenfeld
Barry Sonnenfeld
John Barnard
Gareth Evans
Toka McBaror
Santosh Manjrekar
Bharat Nalluri
Steve Carr
Jeff Nichols
Gus Van Sant
Anil Thomas
Gavin O'Connor
Tarsem Singh
Rakeysh Omprakash Mehra
Keiichi Hara
Liv Ullmann
Kenny Young
Jennifer Siebel Newsom
Barbara Kopple
Julia Hart
David Fairhead
David Blair
Osman Ali
Anna Boden
 Ryan Fleck
Munish Bhardwaj
Ted Geoghegan
William Monahan
Kunle Afolayan
Aaron Sorkin
Mike Newell
Martin Rosete
Brett Ratner
Robert Vince
Ahmed El Gendy
Holger Tappe
Steve Sacks
William Lau
Steve Ball
 Andrew Duncan
William Lau
 Sylvain Blais
Dustin McKenzie
Victor Dal Chele
 Alfred Gimeno
William Lau
Mike Fetterly
 Steve Sacks
William Lau
Dan Fraga
 William Lau
Audu Paden
 Eric Radomski
Dustin McKenzie
 Andrew Duncan
 Audu Paden
Dustin McKenzie
 Steve Sacks
Robert Luketic
Rachel Bell
Duncan Jones
Barry Jenkins
Antoine Bardou-Jacquet
Jami
Chad Hartigan
Michael Mayer
Avadhoot Gupte
Suhas Kadav
Jennifer Peedom
Peter Farrelly
 Will Graham
 Steve Carr
 Griffin Dunne
 Steve Brill
 James Duffy
 Jonathan van Tulleken
 Elizabeth Banks
 Patrik Forsberg
 Brett Ratner
 Rusty Cundieff
 James Gunn
Bruce Beresford
Steve Brill
Tomer Heymann
Anthony Chan
Craig Gillespie
Wael Ihsan
Jeff Nichols
David Dhawan
Alexandre Heboyan
 BenoÃ®t Philippon
James Bobin
Jeremy Saulnier
Lewis Milestone
 Carol Reed
Bruce McDonald
Onir
Waymon Boone
Ismail Farouk
Dash Shaw
Nathaniel Warsh
Alessandro Pepe
Claude Barras
Ishi Rudell
 Jayson Thiessen
Jayson Thiessen
 Ishi Rudell
Wenn V. Deramas
Siu-hung Chung
 Wong Jing
John Dower
Nick Cassavetes
Atsajun Sattakovit
Simon Curtis
Moataz El Tony
Sabu Varghese
Jared Hess
Krishna Agazzi
 Filippo Gastaldi
Dennis Bartok
Ben Bowie
 Geoff Luck
Prakash Mehra
Heidi Saman
Masahiko Murata
Natalia Valdebenito
Sonia Kennebeck
Gene Quintano
Greg MacGillivray
Jon Turteltaub
Mahesh Manjrekar
Roman Atwood
 Ben Pluimer
Chad L. Scheifele
George Stevens
Pablo LarraÃ­n
Josh Webber
Dennie Gordon
Kim A. Snyder
Lee Tamahori
Arun Vaidyanathan
Jordana Spiro
Kelly Reichardt
Dan Gilroy
George C. Wolfe
Anees Bazmee
NicolÃ¡s LÃ³pez
Scott Hicks
Anthony Bell
